"CHR","BP","TYPE1","TYPE2","COLOUR_HEX","TYPE2N"
12,48702707,"ChromHMM","Heterochromatin","#D3D3D3",3
12,48719172,"ChromHMM","Heterochromatin","#D3D3D3",3
12,48741663,"Conserved","Conserved","#F9A100",2
12,48741663,"ChromHMM","Heterochromatin","#D3D3D3",3
12,49645240,"ChromHMM","Heterochromatin","#D3D3D3",3
12,49672500,"ChromHMM","Transcribed","#E0E0E0",9
12,49672619,"ChromHMM","Transcribed","#E0E0E0",9
12,49672714,"DNaseI","DNaseI","#C9DD03",1
12,49672714,"ChromHMM","Transcribed","#E0E0E0",9
12,49672739,"DNaseI","DNaseI","#C9DD03",1
12,49672739,"ChromHMM","Transcribed","#E0E0E0",9
12,49673158,"ChromHMM","Transcribed","#E0E0E0",9
12,49676010,"Conserved","Conserved","#F9A100",2
12,49676010,"ChromHMM","Transcribed","#E0E0E0",9
12,53266739,"ChromHMM","Enhancer","#0000AA",7
12,53267309,"ChromHMM","Enhancer","#0000AA",7
12,53268073,"DNaseI","DNaseI","#C9DD03",1
12,53268073,"Conserved","Conserved","#F9A100",2
12,53268073,"ChromHMM","Enhancer","#0000AA",7
12,53270795,"ChromHMM","Enhancer","#0000AA",7
12,53270971,"ChromHMM","Enhancer","#0000AA",7
12,53271671,"ChromHMM","Enhancer","#0000AA",7
12,53272015,"ChromHMM","Enhancer","#0000AA",7
12,53272964,"DNaseI","DNaseI","#C9DD03",1
12,53272964,"ChromHMM","Enhancer","#0000AA",7
12,53275037,"ChromHMM","Heterochromatin","#D3D3D3",3
12,53275049,"ChromHMM","Heterochromatin","#D3D3D3",3
12,53276932,"ChromHMM","Heterochromatin","#D3D3D3",3
12,53279623,"Conserved","Conserved","#F9A100",2
12,53279623,"ChromHMM","Transcribed","#E0E0E0",9
12,53282274,"ChromHMM","Transcribed","#E0E0E0",9
12,53282461,"ChromHMM","Transcribed","#E0E0E0",9
12,53283641,"ChromHMM","Transcribed","#E0E0E0",9
12,53284360,"ChromHMM","Transcribed","#E0E0E0",9
12,53284849,"ChromHMM","Transcribed","#E0E0E0",9
12,53287835,"ChromHMM","Transcribed","#E0E0E0",9
12,53289648,"ChromHMM","Enhancer","#0000AA",7
12,53294747,"ChromHMM","Enhancer","#0000AA",7
12,53298775,"DNaseI","DNaseI","#C9DD03",1
12,53298775,"Conserved","Conserved","#F9A100",2
12,53298775,"ChromHMM","Promoter","#00DD00",6
12,53301019,"DNaseI","DNaseI","#C9DD03",1
12,53301019,"ChromHMM","Enhancer","#0000AA",7
12,53303331,"ChromHMM","Heterochromatin","#D3D3D3",3
12,53308932,"ChromHMM","Heterochromatin","#D3D3D3",3
12,53309584,"DNaseI","DNaseI","#C9DD03",1
12,53309584,"Conserved","Conserved","#F9A100",2
12,53309584,"ChromHMM","Heterochromatin","#D3D3D3",3
12,53312612,"ChromHMM","Enhancer","#0000AA",7
12,53316821,"ChromHMM","Heterochromatin","#D3D3D3",3
12,53323144,"ChromHMM","Heterochromatin","#D3D3D3",3
12,114655185,"ChromHMM","Heterochromatin","#D3D3D3",3
12,114657882,"ChromHMM","Heterochromatin","#D3D3D3",3
12,114664513,"ChromHMM","Heterochromatin","#D3D3D3",3
12,114666202,"Conserved","Conserved","#F9A100",2
12,114666202,"ChromHMM","Heterochromatin","#D3D3D3",3
12,114666585,"ChromHMM","Heterochromatin","#D3D3D3",3
12,114678318,"ChromHMM","Heterochromatin","#D3D3D3",3
12,114685571,"ChromHMM","Heterochromatin","#D3D3D3",3
12,114686645,"ChromHMM","Heterochromatin","#D3D3D3",3
13,73713447,"DNaseI","DNaseI","#C9DD03",1
13,73713447,"Conserved","Conserved","#F9A100",2
13,73713447,"ChromHMM","Enhancer","#0000AA",7
13,73714290,"ChromHMM","Transcribed","#E0E0E0",9
13,73715341,"ChromHMM","Transcribed","#E0E0E0",9
13,73716317,"Conserved","Conserved","#F9A100",2
13,73716317,"ChromHMM","Heterochromatin","#D3D3D3",3
13,73716626,"ChromHMM","Heterochromatin","#D3D3D3",3
13,73716824,"ChromHMM","Heterochromatin","#D3D3D3",3
13,73716861,"ChromHMM","Heterochromatin","#D3D3D3",3
13,73717099,"ChromHMM","Heterochromatin","#D3D3D3",3
13,73718257,"ChromHMM","Heterochromatin","#D3D3D3",3
13,73719777,"ChromHMM","Heterochromatin","#D3D3D3",3
13,73743899,"ChromHMM","Enhancer","#0000AA",7
13,73744669,"ChromHMM","Enhancer","#0000AA",7
13,73995877,"DNaseI","DNaseI","#C9DD03",1
13,73995877,"Conserved","Conserved","#F9A100",2
13,73995877,"ChromHMM","Enhancer","#0000AA",7
13,74084684,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53397783,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53399337,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53406442,"Conserved","Conserved","#F9A100",2
14,53406442,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53409281,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53409931,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53418339,"DNaseI","DNaseI","#C9DD03",1
14,53418339,"ChromHMM","Promoter","#00DD00",6
14,53422847,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53423053,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53423360,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53424058,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53424320,"ChromHMM","Heterochromatin","#D3D3D3",3
14,53424661,"ChromHMM","Heterochromatin","#D3D3D3",3
14,68886146,"ChromHMM","Enhancer","#0000AA",7
14,68888556,"Conserved","Conserved","#F9A100",2
14,68888556,"ChromHMM","Heterochromatin","#D3D3D3",3
14,68890110,"Conserved","Conserved","#F9A100",2
14,68890110,"ChromHMM","Heterochromatin","#D3D3D3",3
14,68893964,"ChromHMM","Enhancer","#0000AA",7
14,68897716,"ChromHMM","Heterochromatin","#D3D3D3",3
14,68900261,"ChromHMM","Heterochromatin","#D3D3D3",3
14,68902799,"ChromHMM","Heterochromatin","#D3D3D3",3
14,68903186,"ChromHMM","Heterochromatin","#D3D3D3",3
14,68919016,"Conserved","Conserved","#F9A100",2
14,68919016,"ChromHMM","Transcribed","#E0E0E0",9
14,68921143,"ChromHMM","Transcribed","#E0E0E0",9
14,68922429,"ChromHMM","Transcribed","#E0E0E0",9
14,68923908,"ChromHMM","Transcribed","#E0E0E0",9
14,68925093,"ChromHMM","Enhancer","#0000AA",7
14,68929363,"ChromHMM","Transcribed","#E0E0E0",9
14,68930109,"ChromHMM","Enhancer","#0000AA",7
14,68930665,"Conserved","Conserved","#F9A100",2
14,68930665,"ChromHMM","Enhancer","#0000AA",7
14,68932843,"ChromHMM","Enhancer","#0000AA",7
14,68935112,"ChromHMM","Enhancer","#0000AA",7
14,68935398,"ChromHMM","Enhancer","#0000AA",7
14,68936687,"ChromHMM","Transcribed","#E0E0E0",9
14,68940955,"ChromHMM","Transcribed","#E0E0E0",9
14,68941989,"ChromHMM","Enhancer","#0000AA",7
14,68942397,"Conserved","Conserved","#F9A100",2
14,68942397,"ChromHMM","Enhancer","#0000AA",7
14,68942409,"ChromHMM","Enhancer","#0000AA",7
14,68942762,"ChromHMM","Enhancer","#0000AA",7
14,68944147,"Conserved","Conserved","#F9A100",2
14,68944147,"ChromHMM","Enhancer","#0000AA",7
14,68944245,"Conserved","Conserved","#F9A100",2
14,68944245,"ChromHMM","Enhancer","#0000AA",7
14,68946628,"ChromHMM","Enhancer","#0000AA",7
14,68947916,"ChromHMM","Transcribed","#E0E0E0",9
14,68948118,"ChromHMM","Transcribed","#E0E0E0",9
14,68949557,"ChromHMM","Transcribed","#E0E0E0",9
14,68996491,"ChromHMM","Transcribed","#E0E0E0",9
14,68996976,"ChromHMM","Transcribed","#E0E0E0",9
14,68997296,"ChromHMM","Transcribed","#E0E0E0",9
14,68997635,"ChromHMM","Transcribed","#E0E0E0",9
14,69002988,"ChromHMM","Enhancer","#0000AA",7
14,69004805,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69012355,"ChromHMM","Enhancer","#0000AA",7
14,69014452,"DNaseI","DNaseI","#C9DD03",1
14,69014452,"ChromHMM","Enhancer","#0000AA",7
14,69019162,"ChromHMM","Enhancer","#0000AA",7
14,69020325,"Conserved","Conserved","#F9A100",2
14,69020325,"ChromHMM","Transcribed","#E0E0E0",9
14,69020490,"ChromHMM","Transcribed","#E0E0E0",9
14,69022724,"ChromHMM","Transcribed","#E0E0E0",9
14,69024261,"ChromHMM","Transcribed","#E0E0E0",9
14,69025645,"ChromHMM","Transcribed","#E0E0E0",9
14,69026379,"ChromHMM","Transcribed","#E0E0E0",9
14,69026388,"ChromHMM","Transcribed","#E0E0E0",9
14,69027523,"ChromHMM","Transcribed","#E0E0E0",9
14,69027866,"ChromHMM","Transcribed","#E0E0E0",9
14,69028881,"ChromHMM","Transcribed","#E0E0E0",9
14,69030652,"DNaseI","DNaseI","#C9DD03",1
14,69030652,"Conserved","Conserved","#F9A100",2
14,69030652,"ChromHMM","Enhancer","#0000AA",7
14,69034240,"ChromHMM","Transcribed","#E0E0E0",9
14,69035499,"ChromHMM","Transcribed","#E0E0E0",9
14,69036429,"Conserved","Conserved","#F9A100",2
14,69036429,"ChromHMM","Enhancer","#0000AA",7
14,69037441,"ChromHMM","Transcribed","#E0E0E0",9
14,69038981,"ChromHMM","Transcribed","#E0E0E0",9
14,69044989,"ChromHMM","Enhancer","#0000AA",7
14,69052911,"ChromHMM","Transcribed","#E0E0E0",9
14,69065366,"Conserved","Conserved","#F9A100",2
14,69065366,"ChromHMM","Enhancer","#0000AA",7
14,69066632,"ChromHMM","Enhancer","#0000AA",7
14,69066729,"ChromHMM","Enhancer","#0000AA",7
14,69067202,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69067638,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69067709,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69068110,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69068823,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69086178,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69096896,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69106108,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69126744,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69133570,"ChromHMM","Heterochromatin","#D3D3D3",3
14,69134264,"DNaseI","DNaseI","#C9DD03",1
14,69134264,"ChromHMM","Heterochromatin","#D3D3D3",3
14,70676661,"ChromHMM","Heterochromatin","#D3D3D3",3
14,70756333,"ChromHMM","Heterochromatin","#D3D3D3",3
14,70770582,"ChromHMM","Heterochromatin","#D3D3D3",3
14,70770867,"ChromHMM","Heterochromatin","#D3D3D3",3
14,70775792,"ChromHMM","Heterochromatin","#D3D3D3",3
14,70783943,"ChromHMM","Heterochromatin","#D3D3D3",3
14,70819717,"ChromHMM","Heterochromatin","#D3D3D3",3
14,70833819,"ChromHMM","Heterochromatin","#D3D3D3",3
14,71091142,"ChromHMM","Heterochromatin","#D3D3D3",3
14,71091256,"ChromHMM","Heterochromatin","#D3D3D3",3
14,71092256,"ChromHMM","Heterochromatin","#D3D3D3",3
14,71095177,"ChromHMM","Heterochromatin","#D3D3D3",3
14,71095178,"ChromHMM","Heterochromatin","#D3D3D3",3
14,71095628,"ChromHMM","Heterochromatin","#D3D3D3",3
14,71096344,"ChromHMM","Heterochromatin","#D3D3D3",3
17,587729,"ChromHMM","Transcribed","#E0E0E0",9
17,598240,"ChromHMM","Enhancer","#0000AA",7
17,609506,"ChromHMM","Heterochromatin","#D3D3D3",3
17,609658,"ChromHMM","Heterochromatin","#D3D3D3",3
17,617059,"ChromHMM","Promoter","#00DD00",6
17,618039,"DNaseI","DNaseI","#C9DD03",1
17,618039,"ChromHMM","Promoter","#00DD00",6
17,618408,"DNaseI","DNaseI","#C9DD03",1
17,618408,"Conserved","Conserved","#F9A100",2
17,618408,"ChromHMM","Promoter","#00DD00",6
17,618965,"DNaseI","DNaseI","#C9DD03",1
17,618965,"ChromHMM","Promoter","#00DD00",6
17,619162,"DNaseI","DNaseI","#C9DD03",1
17,619162,"Conserved","Conserved","#F9A100",2
17,619162,"ChromHMM","Enhancer","#0000AA",7
17,619842,"ChromHMM","Enhancer","#0000AA",7
17,623356,"ChromHMM","Heterochromatin","#D3D3D3",3
17,36031850,"DNaseI","DNaseI","#C9DD03",1
17,36031850,"ChromHMM","Enhancer","#0000AA",7
17,36047276,"Conserved","Conserved","#F9A100",2
17,36047276,"ChromHMM","Heterochromatin","#D3D3D3",3
17,36047417,"Conserved","Conserved","#F9A100",2
17,36047417,"ChromHMM","Heterochromatin","#D3D3D3",3
17,36074979,"ChromHMM","Enhancer","#0000AA",7
17,36077099,"DNaseI","DNaseI","#C9DD03",1
17,36077099,"ChromHMM","Enhancer","#0000AA",7
17,36077279,"DNaseI","DNaseI","#C9DD03",1
17,36077279,"Conserved","Conserved","#F9A100",2
17,36077279,"ChromHMM","Enhancer","#0000AA",7
17,36077863,"Conserved","Conserved","#F9A100",2
17,36077863,"ChromHMM","Enhancer","#0000AA",7
17,36078510,"ChromHMM","Enhancer","#0000AA",7
17,36079111,"ChromHMM","Heterochromatin","#D3D3D3",3
17,36079565,"Conserved","Conserved","#F9A100",2
17,36079565,"ChromHMM","Heterochromatin","#D3D3D3",3
17,36080165,"ChromHMM","Heterochromatin","#D3D3D3",3
17,36097775,"ChromHMM","Enhancer","#0000AA",7
17,36098040,"ChromHMM","Enhancer","#0000AA",7
17,36099840,"ChromHMM","Transcribed","#E0E0E0",9
17,36099952,"ChromHMM","Transcribed","#E0E0E0",9
17,36101586,"ChromHMM","Promoter","#00DD00",6
17,36101633,"Conserved","Conserved","#F9A100",2
17,36101633,"ChromHMM","Promoter","#00DD00",6
17,36101926,"DNaseI","DNaseI","#C9DD03",1
17,36101926,"Conserved","Conserved","#F9A100",2
17,36101926,"ChromHMM","Promoter","#00DD00",6
17,36102035,"DNaseI","DNaseI","#C9DD03",1
17,36102035,"ChromHMM","Promoter","#00DD00",6
17,36102381,"DNaseI","DNaseI","#C9DD03",1
17,36102381,"Conserved","Conserved","#F9A100",2
17,36102381,"ChromHMM","Promoter","#00DD00",6
17,36102833,"DNaseI","DNaseI","#C9DD03",1
17,36102833,"ChromHMM","Promoter","#00DD00",6
17,36102971,"DNaseI","DNaseI","#C9DD03",1
17,36102971,"Conserved","Conserved","#F9A100",2
17,36102971,"ChromHMM","Promoter","#00DD00",6
17,36103149,"DNaseI","DNaseI","#C9DD03",1
17,36103149,"ChromHMM","Promoter","#00DD00",6
17,36103565,"DNaseI","DNaseI","#C9DD03",1
17,36103565,"ChromHMM","Promoter","#00DD00",6
17,36104121,"DNaseI","DNaseI","#C9DD03",1
17,36104121,"ChromHMM","Promoter","#00DD00",6
17,36105906,"ChromHMM","Promoter","#00DD00",6
17,46805705,"DNaseI","DNaseI","#C9DD03",1
17,46805705,"Conserved","Conserved","#F9A100",2
17,46805705,"ChromHMM","Promoter","#00DD00",6
17,47325867,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47333557,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47335348,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47335589,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47336931,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47339741,"ChromHMM","Transcribed","#E0E0E0",9
17,47345186,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47348066,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47358308,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47362923,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47362991,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47364913,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47367751,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47370449,"Conserved","Conserved","#F9A100",2
17,47370449,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47372328,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47372743,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47374886,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47378937,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47379867,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47382795,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47383994,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47384974,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47390136,"Conserved","Conserved","#F9A100",2
17,47390136,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47395729,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47396628,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47398244,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47398245,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47398246,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47398282,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47399633,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47405338,"DNaseI","DNaseI","#C9DD03",1
17,47405338,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47407342,"Conserved","Conserved","#F9A100",2
17,47407342,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47410521,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47410889,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47411493,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47411814,"ChromHMM","Enhancer","#0000AA",7
17,47412578,"DNaseI","DNaseI","#C9DD03",1
17,47412578,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47420054,"DNaseI","DNaseI","#C9DD03",1
17,47420054,"ChromHMM","Transcribed","#E0E0E0",9
17,47421593,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47421779,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47425588,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47431950,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47433192,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47433222,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47439987,"DNaseI","DNaseI","#C9DD03",1
17,47439987,"ChromHMM","Promoter","#00DD00",6
17,47445346,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47446968,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47447836,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47447950,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47448970,"DNaseI","DNaseI","#C9DD03",1
17,47448970,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47449193,"Conserved","Conserved","#F9A100",2
17,47449193,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47452263,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47453471,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47454263,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47455752,"Conserved","Conserved","#F9A100",2
17,47455752,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47456064,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47456754,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47457977,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47459877,"Conserved","Conserved","#F9A100",2
17,47459877,"ChromHMM","Enhancer","#0000AA",7
17,47466640,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47468546,"DNaseI","DNaseI","#C9DD03",1
17,47468546,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47468706,"DNaseI","DNaseI","#C9DD03",1
17,47468706,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47468868,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47470720,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47471334,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47472123,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47472365,"DNaseI","DNaseI","#C9DD03",1
17,47472365,"Conserved","Conserved","#F9A100",2
17,47472365,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47473580,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47473785,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47474227,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47474571,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47474728,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47474730,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47474800,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47474957,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47475007,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47475822,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47476041,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47476340,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47476363,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47484286,"Conserved","Conserved","#F9A100",2
17,47484286,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47484445,"ChromHMM","Heterochromatin","#D3D3D3",3
17,47488913,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69104938,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69106000,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69106742,"DNaseI","DNaseI","#C9DD03",1
17,69106742,"Conserved","Conserved","#F9A100",2
17,69106742,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69106874,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69106887,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69106937,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69107018,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69107673,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69107816,"DNaseI","DNaseI","#C9DD03",1
17,69107816,"Conserved","Conserved","#F9A100",2
17,69107816,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69108127,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69108753,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69109773,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69110923,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69110932,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69111219,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69113107,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69115146,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69115358,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69116935,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69117214,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69117532,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69118437,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69118636,"ChromHMM","Heterochromatin","#D3D3D3",3
17,69119290,"ChromHMM","Heterochromatin","#D3D3D3",3
18,76769285,"ChromHMM","Heterochromatin","#D3D3D3",3
18,76770820,"ChromHMM","Heterochromatin","#D3D3D3",3
18,76777252,"ChromHMM","Heterochromatin","#D3D3D3",3
19,38735480,"ChromHMM","Transcribed","#E0E0E0",9
19,38735613,"ChromHMM","Enhancer","#0000AA",7
19,38735804,"ChromHMM","Heterochromatin","#D3D3D3",3
19,38738130,"ChromHMM","Heterochromatin","#D3D3D3",3
19,38740925,"ChromHMM","Heterochromatin","#D3D3D3",3
19,38743962,"Conserved","Conserved","#F9A100",2
19,38743962,"ChromHMM","Enhancer","#0000AA",7
19,38744733,"ChromHMM","Transcribed","#E0E0E0",9
19,38746272,"DNaseI","DNaseI","#C9DD03",1
19,38746272,"ChromHMM","Enhancer","#0000AA",7
19,38746567,"ChromHMM","Enhancer","#0000AA",7
19,38747117,"Conserved","Conserved","#F9A100",2
19,38747117,"ChromHMM","Promoter","#00DD00",6
19,38747272,"ChromHMM","Promoter","#00DD00",6
19,38747449,"ChromHMM","Promoter","#00DD00",6
19,38748684,"ChromHMM","Transcribed","#E0E0E0",9
19,38748913,"ChromHMM","Enhancer","#0000AA",7
19,38750100,"DNaseI","DNaseI","#C9DD03",1
19,38750100,"ChromHMM","Transcribed","#E0E0E0",9
19,38753625,"DNaseI","DNaseI","#C9DD03",1
19,38753625,"ChromHMM","CTCF+Enhancer","#7070FF",5
19,38754239,"ChromHMM","Enhancer","#0000AA",7
19,38757315,"ChromHMM","Promoter","#00DD00",6
19,41985587,"ChromHMM","Heterochromatin","#D3D3D3",3
19,41985931,"DNaseI","DNaseI","#C9DD03",1
19,41985931,"ChromHMM","Heterochromatin","#D3D3D3",3
19,41986217,"ChromHMM","Heterochromatin","#D3D3D3",3
19,41986536,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51345568,"DNaseI","DNaseI","#C9DD03",1
19,51345568,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51345821,"DNaseI","DNaseI","#C9DD03",1
19,51345821,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51351082,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51351117,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51351298,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51354326,"DNaseI","DNaseI","#C9DD03",1
19,51354326,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51354397,"DNaseI","DNaseI","#C9DD03",1
19,51354397,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51354411,"DNaseI","DNaseI","#C9DD03",1
19,51354411,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51355339,"DNaseI","DNaseI","#C9DD03",1
19,51355339,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51355650,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51360840,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51361382,"DNaseI","DNaseI","#C9DD03",1
19,51361382,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51361757,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51362537,"DNaseI","DNaseI","#C9DD03",1
19,51362537,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51362715,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51364380,"DNaseI","DNaseI","#C9DD03",1
19,51364380,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51364867,"DNaseI","DNaseI","#C9DD03",1
19,51364867,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51365440,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51366344,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51366373,"ChromHMM","Heterochromatin","#D3D3D3",3
19,51366909,"ChromHMM","Heterochromatin","#D3D3D3",3
20,49497045,"ChromHMM","Heterochromatin","#D3D3D3",3
20,49497353,"Conserved","Conserved","#F9A100",2
20,49497353,"ChromHMM","Heterochromatin","#D3D3D3",3
20,49509184,"Conserved","Conserved","#F9A100",2
20,49509184,"ChromHMM","Transcribed","#E0E0E0",9
20,49511352,"ChromHMM","Transcribed","#E0E0E0",9
20,49511907,"DNaseI","DNaseI","#C9DD03",1
20,49511907,"ChromHMM","Transcribed","#E0E0E0",9
20,49512317,"ChromHMM","Transcribed","#E0E0E0",9
20,49513290,"ChromHMM","Transcribed","#E0E0E0",9
20,49513304,"ChromHMM","Transcribed","#E0E0E0",9
20,49513347,"ChromHMM","Transcribed","#E0E0E0",9
20,49516995,"ChromHMM","Transcribed","#E0E0E0",9
20,49519043,"ChromHMM","Heterochromatin","#D3D3D3",3
20,49521655,"ChromHMM","Heterochromatin","#D3D3D3",3
20,49523629,"ChromHMM","Transcribed","#E0E0E0",9
20,49523665,"ChromHMM","Transcribed","#E0E0E0",9
20,49524451,"ChromHMM","Transcribed","#E0E0E0",9
20,49524601,"ChromHMM","Transcribed","#E0E0E0",9
20,49525089,"ChromHMM","Transcribed","#E0E0E0",9
